"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","9.98","354316","35495"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","10.75","437045","40650"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.00","46020","46020"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","24.60","943270","38344"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.00","44544","44544"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","1.00","44544","44544"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","2.00","129700","64850"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","96000","96000"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","3.00","225700","75233"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","28.60","1213514","42430"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","7.00","123668","17667"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","7.00","123668","17667"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","13.55","373509","27574"
"17","HALE COUNTY","095904","PETERSBURG ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","49.15","1710691","34808"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","8.00","335872","41984"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","22.07","1015071","45989"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","159.70","7331338","45906"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","3.25","146759","45090"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","154.74","7157148","46252"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","53.29","2589574","48590"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","401.06","18575762","46316"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.29","51848","40180"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","14.24","782513","54941"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","6.00","308676","51446"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","56514","56514"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","67546","67546"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","6.00","446930","74488"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","8.00","406277","50785"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","5.40","251050","46492"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","42.93","2371354","55234"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","7.09","477597","67403"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.06","72619","68386"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","94302","94302"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","88333","88333"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","10.21","755936","74042"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","124430","124430"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","1.43","108975","76281"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","22.79","1722192","75582"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","466.78","22669308","48565"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","114.33","1886743","16503"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","114.33","1886743","16503"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","117.83","2904539","24650"
"17","HALE COUNTY","095905","PLAINVIEW ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","698.94","27460590","39289"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","3.00","120233","40078"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.15","88975","41303"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","16.32","645469","39562"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","1.10","42120","38326"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","21.63","905580","41874"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","4.63","198292","42793"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","NOT APPLICABLE","0.18","8236","46875"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","49.00","2008905","40994"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.00","51890","51890"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","50552","50552"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","3.00","118532","39511"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","41446","41446"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","6.00","262420","43737"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","40176","40176"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","57665","57665"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.00","242815","60704"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","95252","95252"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","7.00","435908","62273"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","62.00","2707233","43662"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","19.00","331670","17456"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","19.00","331670","17456"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","24.87","511911","20587"
"16","HALL COUNTY","096904","MEMPHIS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","105.87","3550814","33539"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.91","41145","45170"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","1.65","56297","34146"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.33","11132","33560"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","8.82","362763","41125"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","13.38","572858","42818"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","2.18","84606","38835"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","27.27","1128801","41394"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","0.45","27215","60802"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","0.45","27215","60802"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","0.45","27215","60802"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","71000","71000"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","1.45","98215","67847"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","29.17","1254231","43005"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","5.63","69471","12349"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","5.63","69471","12349"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","11.53","205749","17849"
"16","HALL COUNTY","096905","TURKEY-QUITAQUE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","46.32","1529451","33021"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","2.00","92950","46475"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.81","110375","39225"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","25.88","1120380","43299"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","31.03","1392734","44878"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","7.65","279263","36486"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","69.38","2995702","43180"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.00","55848","55848"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","0.77","38349","49714"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","44928","44932"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","2.77","139125","50202"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.00","50358","50358"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","72500","72500"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","2.35","176417","74918"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.46","117087","79961"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","5.82","416362","71551"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","77.97","3551189","45547"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","3.85","62507","16234"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","3.85","62507","16234"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","30.89","665291","21539"
"12","HAMILTON COUNTY","097902","HAMILTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","112.71","4278987","37966"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","2.14","87014","40606"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","3.17","141204","44611"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","15.28","603899","39519"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","1.28","56206","43914"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","22.41","1025178","45742"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","8.39","378141","45097"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","52.67","2291642","43512"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","2.00","99075","49538"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","50293","50293"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","4.00","204421","51105"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","43254","43254"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","8.00","397043","49630"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.46","32952","70971"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","74000","74000"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","55000","55000"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","3.00","199820","66607"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","REGISTRAR","2.25","51758","23004"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","97000","97000"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","8.71","510530","58585"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","69.38","3199215","46111"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","7.98","136178","17056"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","7.98","136178","17056"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","19.44","342082","17593"
"12","HAMILTON COUNTY","097903","HICO ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","96.81","3677475","37987"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","47670","47670"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.13","97619","45938"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","1.00","47050","47050"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","15.30","666460","43566"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","21.79","984381","45172"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","0.96","42425","44078"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","42.18","1885605","44707"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.46","74466","50854"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","45750","45750"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","36000","36000"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","3.46","156216","45093"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.36","19464","54506"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","2.00","68866","34433"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","3.00","186884","62295"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","90000","90000"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","6.36","365214","57450"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","52.00","2407035","46290"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","9.74","192046","19711"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","9.74","192046","19711"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","15.03","359406","23917"
"16","HANSFORD COUNTY","098901","GRUVER ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","76.77","2958487","38538"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.81","42111","52137"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.79","32916","41529"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","7.32","371030","50678"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.46","20323","44558"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","2.39","131384","54867"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.23","61355","49988"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","13.00","659119","50703"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","0.50","35238","70476"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","0.40","10828","26996"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","0.90","46066","51122"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","85200","85200"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","0.50","51350","102700"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","0.50","51350","102700"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","2.00","187900","93950"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","15.90","893085","56166"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","3.92","86080","21960"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","3.92","86080","21960"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","8.81","169345","19216"
"16","HANSFORD COUNTY","098903","PRINGLE-MORSE CISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","28.63","1148510","40111"
"16","HANSFORD COUNTY","098904","SPEARMAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","42973","42973"
"16","HANSFORD COUNTY","098904","SPEARMAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","4.17","201253","48300"
"16","HANSFORD COUNTY","098904","SPEARMAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","26.13","1201700","45984"
